-3.739784442808003484e-01,-3.175083654892387752e-01,-2.513458123302404479e-01,-2.331102957389038777e-01,-2.884091381310775470e-01,-3.713267766751109922e-01,-4.208975417226837323e-01,-4.459718608861494293e-01,-4.325846111252271142e-01,-3.897926954246013209e-01,-3.537062496132624689e-01,-3.292843967576821185e-01,-3.237715282015499740e-01,-3.123543712882529411e-01,-3.121437326772816268e-01,-2.799451278741106330e-01,-1.567964964334195854e-01,2.943294213278378410e-02,1.637604306235209972e-01,1.754774847023035378e-01,3.348939226812297498e-02,-1.718307081780184320e-01,-3.109559662545309799e-01,-3.392133219735573024e-01,-2.743341395644251501e-01,-1.576806316011164777e-01,-1.241466423002690750e-01,-1.219543378281742751e-01,-3.804908224185968996e-02,7.073338017563128577e-02,1.311683307113180041e-01,1.373356281620374542e-01
1.123919712275038285e-01,1.430077146208016785e-02,-7.453892440917296580e-02,-7.815521826921431603e-02,-1.627045875235994324e-02,4.174099840123492167e-02,9.212700824908702513e-02,1.582573465905555976e-01,2.456399355637735316e-01,2.988251522336283772e-01,2.658420178760459995e-01,1.720081620266331046e-01,9.074281412201772035e-02,5.122102497707097662e-02,8.197501949422014711e-02,1.465939015577687465e-01,1.820025712956370445e-01,2.073883511958057868e-01,2.406886872609986794e-01,2.608036957356046348e-01,3.045098856803176157e-01,3.652049096682024598e-01,4.229041925635325105e-01,4.333468475151988630e-01,4.375581352877660479e-01,4.014416471953757837e-01,3.280055844357839812e-01,2.443351819699096927e-01,1.825139744315597834e-01,1.230480928829102288e-01,1.338162151329192751e-01,2.158944702074258037e-01
1.371846469220968645e-01,1.614525462304652048e-01,1.662253898589955425e-01,1.119500637423733319e-01,8.918530739209885871e-02,8.817976586778904224e-02,6.545140545952368716e-02,5.390062410924578024e-02,6.631747856933256635e-02,1.013904956769054733e-01,1.487135136211882869e-01,1.800402683999466902e-01,1.781845882668662839e-01,1.493053012934645041e-01,9.761565703826709239e-02,7.934733909594943180e-02,1.029983239265930967e-01,1.520228310118607318e-01,2.153695649812993052e-01,2.499626327352001687e-01,1.974878826056056802e-01,7.615927827463203625e-02,-4.600102621780321338e-02,-1.066625494251140366e-01,-1.031613652161053468e-01,-6.999154253765950406e-02,-7.717273446811651061e-02,-1.054200176858298005e-01,-1.320689805164290964e-01,-1.213134296014625468e-01,-1.337184331026675665e-01,-2.039009629983267180e-01
2.451458474759149742e-01,1.688073021984063948e-01,8.462095856147561213e-02,5.993537994922860934e-02,6.398838412550310328e-02,4.997392028846878165e-02,3.480048583023134801e-02,4.154687515815892740e-02,7.271975775599107128e-02,9.350709175130661466e-02,7.664047013535672803e-02,4.087169204746489426e-02,3.907186430989532250e-02,4.500478903321190188e-02,4.895990514389757242e-02,5.733617853498706313e-02,5.342815291937592914e-02,7.441543999248453889e-02,1.195189264264809731e-01,1.536934746276870378e-01,1.488162935839048850e-01,1.076638566822176735e-01,6.641586568605274687e-02,6.932268897315535527e-02,1.030292678601711226e-01,1.435243087734533185e-01,1.745344149532180311e-01,2.180905323051750833e-01,2.690409712978682477e-01,3.012262337658599964e-01,3.314335910064674651e-01,3.742435843831445896e-01
-1.022738399693902400e-01,-1.109271764016110523e-01,-1.205249598541186934e-01,-1.437189497144260031e-01,-1.578288866940252000e-01,-1.635101240198709172e-01,-1.364477350866788175e-01,-1.071964545972497462e-01,-8.543325506718399409e-02,-6.200245342419498373e-02,-3.195063244273322473e-02,1.215106223223398185e-03,1.807585099440879584e-02,1.509084620973249677e-02,-7.751564449038905735e-03,-3.052286690188555501e-02,-6.087589258438536738e-02,-1.160550294799528592e-01,-1.646632186335471038e-01,-2.089775486256613413e-01,-2.457432018690927089e-01,-2.486768573007682448e-01,-2.197155073057753538e-01,-1.638406463723257045e-01,-1.102916675222141429e-01,-1.880657288754229370e-02,1.197254277444390613e-01,2.176345906439252631e-01,2.307015157057134280e-01,2.127899968129314534e-01,1.759088596211841327e-01,1.249213686511210369e-01
2.496622789426768407e-01,1.945008856572696121e-01,1.713966534654804141e-01,1.159511945040302278e-01,2.609294225804760156e-02,-2.991821658801173747e-02,-4.561287604291922038e-02,-5.714970382086359546e-02,-8.059356688274449398e-02,-1.223664703198435594e-01,-1.479540935154244619e-01,-1.549916140552342891e-01,-1.721017670726673332e-01,-2.124494682477791052e-01,-2.358658008597254718e-01,-2.439372630775293593e-01,-1.852092026688656745e-01,-9.667962711285331412e-02,3.106386394479924463e-03,7.269506110766238427e-02,8.296776302016110882e-02,6.060275708060796490e-02,4.506783564539116466e-02,7.061751646801614490e-02,1.480581763317632416e-01,2.156199654710569957e-01,2.021907030361666524e-01,1.207867289690480461e-01,4.872287697011639697e-03,-9.055514246486366658e-02,-1.315993179334684626e-01,-1.269850084379812727e-01
1.075300237978085299e-01,3.605197250826628896e-01,5.918875870845627940e-01,6.497866946725123771e-01,5.612048402980587269e-01,3.735974150278479344e-01,1.509279808671923073e-01,2.254066568155994529e-02,4.767896461034431752e-03,2.408530218296834821e-02,3.567258994200693534e-02,3.866537090056252485e-02,3.680021850729998240e-02,3.929551164893473059e-02,4.751099257152460037e-02,8.486322121335539148e-02,1.147580127302247760e-01,1.140686206747129200e-01,1.145809099515236462e-01,1.048768499758280098e-01,8.349471315446535535e-02,6.215174907699028140e-02,4.804217018599143962e-02,4.006515632266592630e-02,4.707746238131912259e-02,5.035514149253273591e-02,2.682657249778384878e-02,-2.360383481287900778e-02,-8.686146527570898224e-02,-1.317279516005045725e-01,-1.415060883537086200e-01,-1.273527183902079807e-01
5.261058552153066725e-02,-1.408628786687153925e-02,-1.141687546602500880e-01,-1.317986109059771649e-01,-5.478825261935337670e-02,4.741130437920729190e-02,1.051245689975899983e-01,9.092324233558086999e-02,9.641364220885647804e-03,-1.042359524376182123e-01,-1.510848098114745131e-01,-1.543846964294595392e-01,-1.409204496563570275e-01,-1.074927937510408021e-01,-4.921637894809290786e-02,-1.981101223846903903e-02,-4.391038048922735540e-03,-6.772967744509676528e-03,6.565844248993668933e-03,5.253712542229112270e-02,1.420248379318911069e-01,1.875258001694112553e-01,1.543194197558986624e-01,1.098103479930741116e-01,6.067795135546674018e-02,9.228751579252791664e-04,-6.064962973581686928e-02,-1.121714326308684839e-01,-1.697586805211646344e-01,-2.050920372479279330e-01,-2.152369386271184293e-01,-1.550768913775077695e-01
-2.239916121094826518e-01,-2.301682631830823667e-01,-2.080807972510930748e-01,-1.920464152386453793e-01,-2.309625094723095351e-01,-3.037275533895226198e-01,-3.260965760390592272e-01,-2.698311290930531792e-01,-1.940509334455901846e-01,-1.118514534703111962e-01,-2.912708393541186061e-02,4.859353331032686962e-02,1.161484840104135274e-01,1.977585921201792940e-01,2.475379273126884494e-01,2.642572279281635295e-01,2.701434648602468735e-01,2.452534636384358924e-01,1.890260872862132291e-01,1.506673183055352583e-01,1.233659163633289979e-01,9.960170114645754136e-02,9.900195606791441227e-02,1.366043464303813848e-01,2.089159510556532207e-01,2.665268818432096065e-01,2.458110551019551115e-01,1.647305484171902867e-01,6.678612524791889549e-02,-8.374580606830273055e-04,-7.376390478388450411e-02,-1.556381031240128832e-01
-5.549335498301091046e-02,-1.432137028204072959e-01,-2.210446094590536592e-01,-2.556554322483373665e-01,-2.585172517464459085e-01,-2.189515517711159431e-01,-1.184796365297636628e-01,-4.452168443568618045e-02,-6.012636469058690175e-02,-1.465235888939983855e-01,-2.260592267070648531e-01,-2.614124168265211101e-01,-2.447501528528266412e-01,-1.802796520810400205e-01,-1.465203607598728752e-01,-1.606313099412844114e-01,-1.698310309811844054e-01,-1.481734900922662135e-01,-7.516590205072924691e-02,4.116680733048151686e-02,2.332433332280921534e-01,4.176610855311788106e-01,5.231675798313129011e-01,5.259641981199993932e-01,4.277357474230820134e-01,2.748846635384631365e-01,2.346864080714654299e-01,2.962011479932026847e-01,3.104243854243157186e-01,2.614147744339735957e-01,2.038066856459649356e-01,1.751803044830757827e-01
